0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10000,10023,9737,9520,9620,9413,9368,9409,9191,9038,8903,8705,8537,8492,8508,8328,8097,7973,7790,7586,7312,7029,6722,6575,6446,6453,6387,6240,6170,6049,5780,5505,5461,5444,5229,5169,5189,4931,4754,4462,4228,3916,3759,3622,3660,3404,3325,3177,3119,3057,3016,2783,2492,2531,2623,2568,2247,2293,2136,2084,1924,1656,1506,1172,1091,863,887,807,893,744,619,707,747,584,295,325,122,34,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10076,9932,9677,9489,9247,9054,8763,8511,8396,8329,8083,7942,7751,7559,7615,7664,7690,7415,7079,6955,6833,6613,6417,6441,6118,6151,5847,5732,5425,5321,5304,5207,5146,5169,5206,5174,5241,5072,4840,4918,4665,4752,4754,4627,4579,4469,4327,4348,4148,3906,3842,3718,3645,3726,3493,3557,3618,3438,3392,3285,3136,2908,3001,2850,2625,2554,2260,2129,1875,1702,1431,1225,1177,1021,695,657,641,738,654,703,640,305,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10015,9885,9570,9278,9354,9431,9498,9158,9232,9033,8994,8912,8807,8577,8390,8069,8141,8143,8107,8077,7946,7618,7422,7163,7046,7008,6902,6893,6961,6913,6804,6669,6628,6555,6522,6556,6313,6302,5963,5926,5798,5756,5719,5576,5630,5616,5569,5668,5640,5383,5115,5174,5180,5196,5190,5175,5138,5155,5013,5071,4767,4827,4607,4539,4593,4310,4224,4089,4050,4083,4068,3958,4017,3873,3534,3223,3057,3102,3144,3159,3186,2916,2850,2744,2473,2344,2433,2310,2222,1958,1627,1702,1790,1681,1733,1502,1425,1161,1096,0
10000,9988,9895,9848,9665,9341,9219,9100,9165,8836,8748,8797,8749,8847,8878,8933,8861,8700,8415,8313,8379,8170,7956,7787,7551,7262,7147,6986,6965,7035,6747,6432,6368,6062,6038,5826,5708,5495,5514,5203,4891,4647,4525,4488,4558,4405,4301,4035,3747,3755,3431,3309,3257,3268,3022,2823,2684,2461,2495,2418,2096,2060,2137,2064,1851,1866,1937,1911,1654,1667,1471,1506,1547,1639,1435,1381,1370,1207,1276,1291,1158,1062,1111,837,540,535,575,306,172,0,0,0,0,0,0,0,0,0,0,0,0
10000,9942,9956,9655,9713,9527,9555,9569,9616,9395,9064,8854,8748,8647,8630,8567,8469,8449,8436,8177,8226,7958,7764,7791,7526,7278,7203,7022,6949,6859,6797,6743,6583,6629,6474,6560,6292,5952,5935,5716,5611,5323,5080,4795,4463,4216,4140,3941,3872,3618,3327,3408,3161,3034,3038,2906,2577,2552,2627,2446,2359,2362,2219,1930,1898,1626,1693,1462,1479,1275,1154,1214,1282,1171,932,675,616,357,86,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10006,9773,9766,9625,9538,9276,9057,8944,8618,8597,8401,8409,8098,7800,7565,7530,7222,7211,7286,7078,7007,6833,6743,6614,6437,6319,6313,6123,6205,5865,5797,5746,5846,5745,5523,5595,5429,5210,5286,5002,4990,4682,4540,4628,4612,4586,4523,4290,4102,3987,4068,4042,4022,3790,3828,3668,3744,3819,3848,3684,3736,3501,3479,3406,3118,3002,2741,2808,2708,2636,2503,2185,2234,2058,2118,1814,1841,1644,1393,1140,1137,832,621,341,316,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9764,9501,9553,9391,9132,9006,8957,8626,8665,8498,8246,8157,8188,8007,7883,7864,7769,7509,7554,7243,7039,6807,6719,6713,6547,6473,6471,6291,6055,5840,5927,5971,5854,5621,5583,5292,5282,5159,5051,5061,5087,5039,5014,4765,4501,4573,4267,4324,4035,4124,4202,4150,3823,3660,3689,3441,3350,3350,3211,3173,3089,3156,2967,2697,2574,2618,2543,2330,2376,2309,2002,1799,1892,1989,1755,1791,1600,1677,1344,1297,1216,1248,1266,1132,1211,1182,1237,984,669,667,526,564,631,411,198,51,0,0,0,0
10000,9756,9610,9692,9746,9532,9251,9148,9036,8976,9024,8844,8746,8506,8545,8342,8425,8220,7883,7862,7763,7689,7468,7252,7221,7100,7170,7264,7358,7104,6912,6907,6888,6868,6936,6751,6471,6324,6119,5955,5861,5538,5634,5318,5235,4931,4766,4817,4602,4648,4600,4644,4330,4128,4113,3977,3964,3799,3545,3491,3223,3067,3059,3051,3127,2955,2626,2461,2345,2178,2255,2238,1914,1700,1437,1298,1080,1056,1139,897,620,477,242,259,200,272,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10067,9838,9913,9869,9576,9653,9375,9222,8890,8798,8502,8543,8232,7907,7795,7494,7448,7405,7255,7221,7090,7000,7088,6857,6869,6778,6442,6506,6182,6095,5805,5703,5444,5373,5460,5401,5336,5300,5274,5220,5060,4870,4769,4839,4775,4670,4393,4381,4264,4107,4207,4231,4324,4201,3901,3888,3798,3607,3582,3478,3191,2968,2654,2674,2483,2497,2588,2469,2137,1907,1862,1538,1523,1312,1364,1236,1083,975,701,372,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9911,9763,9468,9384,9125,9016,9088,9183,9060,8806,8837,8789,8519,8266,8166,8080,7947,7958,7893,7583,7591,7687,7530,7389,7228,7152,7248,6928,6940,6703,6511,6218,6255,5995,5828,5781,5714,5457,5144,4861,4700,4761,4852,4881,4905,4667,4756,4569,4336,4113,3876,3823,3670,3538,3428,3200,3256,3150,3106,2940,2868,2789,2550,2376,2302,2294,2328,2139,1916,1702,1415,1307,1106,967,648,609,475,454,279,360,203,121,123,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9957,9871,9594,9508,9302,9394,9480,9444,9152,9212,8890,8941,8630,8710,8604,8444,8468,8137,7806,7813,7555,7527,7573,7639,7504,7407,7209,6934,6803,6796,6482,6198,5970,5746,5656,5739,5569,5261,5219,5310,5340,5292,5049,4880,4726,4704,4458,4154,4203,4050,3841,3590,3443,3175,2939,2921,2979,2661,2396,2158,1869,1880,1973,1784,1482,1148,1042,1080,1122,1124,1087,854,609,705,444,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10081,9877,9859,9764,9606,9296,9295,9128,9131,8903,8812,8502,8255,8288,8275,8290,8289,8307,8235,7973,7807,7608,7706,7749,7673,7473,7570,7454,7241,7177,7158,7130,6994,6876,6824,6564,6605,6409,6427,6331,6064,5751,5651,5456,5252,5077,4774,4590,4314,4379,4168,3938,3681,3472,3423,3422,3297,3379,3178,2944,2645,2706,2802,2595,2690,2576,2604,2297,2275,2118,2070,2065,1735,1405,1261,972,899,868,901,656,369,158,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9863,9926,9852,9771,9674,9452,9455,9229,8938,8839,8756,8822,8567,8424,8413,8134,7975,7820,7555,7645,7446,7506,7421,7171,7000,6721,6455,6250,6076,6028,5888,5938,5693,5672,5471,5449,5133,4897,4632,4730,4403,4441,4338,4430,4136,3820,3482,3229,3095,3052,2911,2582,2528,2570,2517,2464,2348,2282,2216,2050,1854,1853,1687,1368,1416,1344,1109,958,1045,1114,779,809,552,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9812,9742,9741,9521,9204,9165,9087,8967,8905,8769,8653,8523,8324,8084,7972,7926,7744,7789,7654,7747,7462,7344,7272,7277,7163,7102,7006,6800,6494,6177,6088,5966,6011,5947,5832,5713,5501,5390,5146,4994,4685,4732,4415,4155,4212,4155,4054,3769,3803,3694,3424,3501,3282,3056,2809,2870,2773,2455,2512,2281,2120,1827,1708,1623,1336,1420,1507,1366,1344,1184,1067,842,653,375,407,488,280,146,209,270,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9801,9570,9398,9360,9453,9446,9307,9018,8743,8747,8810,8644,8571,8557,8629,8520,8479,8235,8051,8129,7870,7967,7714,7405,7368,7111,7192,7137,6925,6856,6661,6478,6181,5909,5608,5419,5180,5038,5042,5074,5146,4908,4713,4412,4354,4341,4354,4182,3933,3693,3463,3208,3169,3148,3141,3044,2882,2869,2703,2493,2409,2480,2204,2059,2128,1873,1824,1718,1455,1408,1181,1152,1010,916,675,359,79,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9884,9613,9465,9376,9230,9143,8923,8863,8690,8638,8530,8476,8498,8411,8494,8191,8022,7709,7495,7525,7275,6942,6707,6803,6783,6530,6299,6292,6131,6074,5873,5702,5487,5517,5542,5505,5320,5338,5161,4823,4756,4843,4849,4861,4647,4560,4398,4437,4450,4250,4330,4288,4078,3812,3855,3587,3657,3375,3171,3076,3124,3009,2818,2612,2667,2407,2123,2002,1728,1629,1582,1312,1217,1231,964,916,694,405,403,484,537,572,402,240,201,300,62,48,0,0,0,0,0,0,0,0,0,0,0,0
10000,9756,9451,9319,9323,9043,8806,8715,8479,8296,8315,8100,7800,7590,7629,7532,7612,7291,6989,7033,6913,6665,6755,6845,6616,6475,6393,6343,6374,6319,6056,6126,6104,6132,5875,5860,5686,5364,5447,5461,5461,5149,5160,5219,4954,4987,4690,4702,4365,4042,3858,3537,3372,3410,3187,2994,2729,2442,2127,2187,1876,1558,1397,1186,886,901,861,950,837,855,608,394,92,72,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9926,9701,9366,9228,9128,9039,9086,8874,8972,8730,8738,8450,8247,8100,8101,8160,8118,8027,7808,7851,7585,7245,6979,6757,6811,6832,6656,6646,6599,6314,6312,5996,5689,5571,5374,5224,5011,4838,4866,4555,4395,4342,4315,4002,3782,3757,3623,3407,3090,3052,3082,2941,2863,2525,2554,2514,2329,2089,2151,2171,1900,1617,1520,1384,1362,1335,1271,941,1040,770,805,551,581,331,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9927,9954,9803,9657,9701,9460,9474,9541,9347,9364,9155,9166,9042,9027,9020,8821,8655,8571,8640,8477,8497,8509,8511,8220,8175,8250,8303,8217,8222,8040,7771,7726,7689,7625,7360,7362,7456,7448,7123,6850,6636,6604,6623,6575,6664,6500,6345,6193,6065,5898,5707,5554,5471,5285,5135,5104,4839,4783,4797,4853,4744,4529,4416,4446,4310,4287,4080,3802,3803,3519,3432,3271,3066,3126,3058,2905,2673,2746,2823,2562,2247,2337,2077,1751,1527,1392,1116,949,924,730,453,233,290,279,274,118,0,0,0,0
10000,10075,10036,9722,9538,9425,9243,9216,9149,8837,8601,8515,8359,8119,7870,7692,7563,7477,7218,6920,6658,6668,6716,6685,6780,6513,6465,6392,6486,6271,6161,5865,5844,5870,5726,5498,5452,5114,4812,4518,4190,4050,3758,3486,3148,3070,3134,3025,2866,2789,2506,2433,2529,2314,2278,2050,2109,2064,1909,1581,1572,1287,1115,885,787,452,493,330,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9870,9765,9436,9170,8990,9065,9134,9141,8972,8878,8915,8920,9001,8823,8896,8589,8474,8319,8187,8146,7915,8008,7923,7850,7791,7843,7725,7669,7737,7600,7365,7370,7145,7169,6911,6850,6796,6707,6760,6766,6835,6674,6479,6333,6106,6112,6121,6130,5860,5656,5634,5372,5292,5172,5040,4703,4682,4377,4325,4054,4027,4095,3912,3877,3831,3577,3387,3199,3265,3133,3162,3070,2750,2697,2688,2355,2214,2192,2013,1784,1830,1854,1592,1318,1244,907,639,343,352,41,71,171,0,0,0,0,0,0,0,0
10000,9806,9623,9283,9235,9154,8886,8748,8700,8650,8602,8698,8737,8774,8852,8882,8703,8793,8582,8393,8307,8209,7869,7584,7671,7567,7645,7410,7118,6809,6713,6660,6585,6328,6329,6281,6381,6225,6179,6057,6131,6199,6294,6052,6075,5967,5830,5706,5768,5495,5215,4958,4725,4570,4431,4256,4143,4138,4047,3832,3893,3573,3498,3508,3375,3101,3021,2847,2813,2530,2372,2366,2397,2454,2161,2008,1951,1842,1852,1536,1409,1475,1383,1123,968,912,844,696,541,238,58,0,0,0,0,0,0,0,0,0,0
10000,10020,9804,9728,9523,9185,9213,9106,8774,8616,8319,8008,7855,7940,8035,7769,7714,7533,7378,7272,7042,6967,6639,6582,6366,6448,6418,6382,6474,6175,5932,5855,5755,5479,5351,5049,5077,5048,5083,4806,4555,4341,4242,3974,3882,3870,3899,3696,3414,3452,3234,3014,3052,2969,2718,2764,2841,2835,2599,2348,2274,2038,2036,1925,1679,1776,1615,1413,1093,988,1032,1112,996,758,595,345,246,274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9994,9676,9692,9617,9462,9162,8861,8904,8581,8316,8104,7867,7637,7633,7572,7545,7553,7523,7556,7642,7377,7175,6936,6648,6715,6476,6164,6186,5847,5654,5316,5041,4875,4875,4839,4861,4585,4466,4184,4078,3903,3608,3324,3226,3089,2815,2599,2290,2389,2484,2207,2055,1731,1767,1427,1251,1234,1227,908,644,681,416,450,347,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9933,9947,9885,9818,9567,9511,9510,9409,9333,9232,9161,9169,8882,8805,8795,8528,8478,8399,8210,8268,8077,7822,7755,7649,7651,7627,7292,7039,6896,6971,6864,6920,6896,6675,6629,6439,6301,6378,6465,6369,6085,5918,5729,5680,5443,5466,5235,5328,5395,5391,5398,5313,4979,4719,4704,4732,4678,4362,4107,4206,4241,4128,3858,3600,3490,3511,3318,3089,2771,2720,2704,2434,2505,2430,2188,1956,1844,1724,1469,1342,1391,1171,1223,1254,1282,1059,1149,831,541,589,541,621,506,435,173,0,0,0,0,0
10000,10092,10044,9899,9563,9646,9561,9420,9339,9433,9212,9157,9066,9070,9110,8774,8434,8444,8139,8119,7878,7842,7745,7494,7334,7289,7275,7313,6979,6775,6750,6845,6579,6580,6286,6005,6063,5965,6028,5963,5628,5611,5616,5583,5578,5637,5367,5422,5168,4936,4937,4775,4750,4744,4478,4435,4151,4029,4080,4044,4093,3799,3623,3429,3296,3243,3031,2998,2941,2660,2342,2277,2232,2205,1908,1699,1726,1751,1771,1449,1243,1141,1146,1220,1129,1120,892,981,930,882,880,606,312,262,101,0,0,0,0,0,0
10000,10075,10093,10161,10001,10059,9726,9477,9467,9391,9149,9100,9155,9066,8822,8527,8228,8116,8195,8065,7894,7982,7665,7501,7495,7406,7126,7165,6894,6571,6603,6394,6070,5998,6036,6029,6083,6111,6182,6158,6075,6080,6040,5735,5714,5801,5800,5510,5296,5373,5429,5162,5030,4851,4903,4773,4563,4268,4079,3793,3700,3782,3532,3223,3200,3190,3043,2773,2578,2349,2423,2176,2205,2021,1796,1810,1881,1696,1674,1598,1517,1218,1232,1299,1104,917,713,507,280,262,0,0,0,0,0,0,0,0,0,0,0
10000,9803,9610,9324,9129,8969,8839,8916,8995,8793,8768,8436,8434,8109,8080,7827,7892,7661,7658,7440,7328,7145,6887,6904,6586,6509,6291,6024,5762,5598,5627,5360,5308,5124,4961,4636,4440,4190,4186,3934,3836,3692,3586,3342,3180,2980,2652,2544,2532,2201,1982,1702,1489,1229,1138,1193,904,936,781,810,802,740,450,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10048,9905,9781,9838,9600,9369,9256,8965,9032,8882,8635,8551,8476,8198,7993,7821,7655,7333,7256,7167,7016,7098,6820,6795,6811,6599,6406,6294,6195,5946,5994,6093,5923,5701,5531,5561,5263,5342,5019,4824,4624,4698,4746,4429,4269,3981,3826,3622,3400,3362,3265,3011,2970,2967,2858,2814,2572,2276,2138,1890,1710,1488,1542,1496,1262,1206,1141,1075,909,668,645,348,394,493,567,452,493,264,333,287,262,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9903,9900,9915,9877,9601,9625,9705,9402,9321,9108,8840,8823,8751,8513,8595,8446,8355,8263,8183,8217,8182,8090,8023,7854,7802,7830,7908,7729,7409,7262,6963,6839,6653,6451,6167,6072,6097,5960,5987,5784,5769,5722,5505,5191,4891,4894,4787,4703,4519,4537,4215,4251,4195,4097,3992,3936,3729,3707,3556,3334,3317,3372,3257,3197,3283,3242,3322,3421,3515,3342,3261,3255,2983,2738,2776,2766,2714,2809,2815,2645,2712,2489,2349,2421,2459,2494,2274,2167,2170,1850,1815,1741,1763,1464,1407,1101,1172,1110,873,0
10000,10069,10167,9965,10064,9797,9802,9704,9616,9542,9545,9495,9313,9119,8783,8772,8529,8470,8228,8182,8031,7740,7712,7788,7645,7657,7640,7533,7505,7391,7250,7204,7076,7091,6771,6617,6624,6460,6228,5996,5697,5707,5548,5491,5433,5355,5158,4964,4741,4815,4511,4274,4313,4403,4300,4164,4180,4035,3976,3688,3681,3464,3343,3168,3065,2933,2598,2343,2227,1896,1600,1646,1318,1090,1152,1120,1134,825,865,915,626,425,341,160,225,204,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10050,9914,9663,9666,9375,9468,9368,9313,9248,9112,8984,8839,8915,8664,8535,8220,7914,7607,7350,7173,6916,6771,6673,6556,6596,6390,6369,6423,6336,6384,6460,6316,6406,6297,6364,6211,6142,5814,5723,5595,5531,5466,5252,4919,4891,4600,4425,4112,3953,3731,3522,3410,3387,3169,3105,2864,2747,2622,2668,2474,2247,2034,1716,1768,1695,1430,1203,951,722,656,705,641,552,423,341,374,173,195,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9661,9407,9479,9527,9477,9239,9165,9243,9324,9404,9385,9375,9081,8772,8750,8730,8774,8503,8554,8465,8544,8357,8202,8122,7808,7864,7918,7723,7415,7432,7298,6973,6756,6778,6490,6478,6283,6245,6108,6012,6028,6125,5908,5801,5785,5668,5329,5324,5328,5004,4956,4951,4994,4948,4633,4505,4503,4208,3893,3989,3684,3533,3274,3086,2990,2650,2469,2499,2439,2442,2462,2362,2151,1919,1797,1840,1707,1492,1311,1058,733,396,395,439,255,350,265,124,0,0,0,0,0,0,0,0,0,0,0,0
10000,9908,9897,9910,9682,9562,9233,8910,8588,8520,8408,8377,8191,8060,7845,7699,7767,7455,7430,7260,7256,7034,6774,6453,6257,6277,5980,6008,6100,6170,5983,5755,5635,5358,5068,4753,4797,4715,4580,4559,4262,4286,4173,4105,3918,3892,3730,3502,3591,3518,3339,3341,3428,3418,3125,2881,2544,2220,2306,2222,2198,2082,1768,1549,1318,1283,1040,911,661,433,215,246,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9781,9456,9200,8871,8939,8627,8675,8742,8481,8384,8303,8076,7775,7588,7443,7308,7268,6947,6832,6785,6459,6150,5843,5740,5682,5362,5439,5234,4951,4805,4744,4604,4436,4204,3951,3736,3629,3714,3487,3374,3233,2928,2907,2957,3004,2884,2653,2348,2165,2113,1832,1630,1337,1171,863,667,344,421,426,278,326,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9786,9848,9724,9669,9472,9313,9347,9079,9083,9178,9039,8712,8448,8120,8177,8209,7973,8058,7805,7555,7479,7527,7445,7126,7098,6948,6742,6827,6803,6669,6383,6273,6199,6194,5854,5648,5613,5352,5192,5131,4824,4631,4349,4303,4260,4044,4041,3755,3635,3710,3511,3358,3317,3178,2971,2645,2417,2295,2249,1917,1753,1641,1733,1477,1203,1088,1057,1116,941,1022,708,410,422,379,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9816,9770,9550,9598,9452,9230,9004,8834,8848,8782,8559,8596,8453,8521,8501,8259,8323,8151,7930,7769,7470,7175,6923,7001,6821,6818,6646,6543,6520,6591,6493,6544,6253,5946,5711,5620,5622,5456,5130,4862,4538,4625,4322,4077,4023,3890,3556,3627,3295,3354,3374,3044,2895,2890,2990,2699,2602,2338,2179,2146,1877,1816,1530,1509,1358,1031,745,647,343,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9926,9930,9600,9372,9270,8970,8745,8800,8774,8860,8884,8864,8622,8380,8086,7955,7840,7694,7794,7840,7924,7908,7628,7384,7455,7312,7137,6826,6635,6426,6496,6172,6151,6133,6067,6056,5953,5834,5705,5610,5382,5304,5239,5250,5141,5023,5057,5062,5112,5021,4918,4699,4731,4535,4504,4434,4469,4553,4395,4391,4160,4157,4123,3970,3949,4047,4031,3927,3885,3782,3549,3337,3430,3116,3041,2964,3031,2938,2889,2600,2395,2206,1994,1855,1666,1643,1738,1486,1186,953,962,836,605,657,342,372,58,101,190,0
10000,9868,9845,9782,9593,9428,9485,9549,9391,9206,8981,8771,8841,8814,8486,8552,8543,8541,8588,8558,8581,8565,8354,8035,8089,8121,8089,8001,7687,7734,7496,7400,7074,6880,6599,6504,6202,6251,6295,6296,6081,6066,5760,5629,5554,5575,5578,5365,5224,5024,4899,4639,4413,4441,4131,3975,3835,3588,3505,3569,3594,3560,3455,3424,3242,3290,3267,3144,2871,2599,2412,2258,1933,1823,1577,1330,1106,970,657,699,445,489,585,432,260,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9939,9956,10026,9964,9751,9686,9374,9086,8867,8844,8655,8628,8366,8284,8120,8017,8110,7977,7818,7690,7362,7070,6984,6875,6696,6461,6371,6355,6210,6149,6070,5843,5932,5809,5629,5685,5675,5568,5357,5036,4959,4712,4474,4388,4354,4157,3918,3818,3699,3381,3329,3254,3250,3124,2820,2831,2826,2528,2537,2531,2470,2200,2066,2065,1870,1645,1378,1270,1084,851,731,741,759,682,771,458,477,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9909,9896,9756,9707,9520,9349,9382,9125,8970,8833,8628,8682,8620,8316,8311,8167,8017,8054,7899,7935,7842,7544,7366,7181,7278,7206,7039,6808,6677,6724,6780,6452,6164,5956,5648,5325,5284,5082,4768,4655,4477,4496,4431,4168,3905,3968,3752,3624,3310,3166,3221,3268,3244,3178,3119,2834,2697,2482,2490,2387,2117,1990,1940,1983,2015,1966,1840,1681,1445,1183,890,965,963,687,778,725,530,245,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9695,9424,9175,9075,8965,8691,8412,8503,8277,8116,7912,7695,7639,7584,7495,7294,7021,6896,6598,6273,6025,6044,5967,5715,5531,5241,5143,5228,4943,4977,4887,4586,4633,4468,4447,4161,4260,4023,3776,3538,3262,3261,3144,3143,2809,2470,2451,2220,2283,2198,2294,1956,1957,1734,1823,1867,1750,1486,1544,1644,1731,1801,1494,1218,974,1061,999,762,726,441,322,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9729,9490,9246,9016,8893,8620,8495,8267,8073,7886,7900,7868,7605,7464,7514,7294,7168,6889,6859,6696,6500,6319,6012,5843,5886,5933,5968,5647,5351,5080,4867,4678,4558,4400,4388,4206,3889,3822,3815,3775,3829,3843,3635,3632,3632,3436,3272,3255,2917,2894,2980,2651,2445,2508,2361,2258,2310,2328,2166,1833,1507,1551,1534,1424,1424,1481,1200,991,770,600,486,537,572,272,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9853,9921,9778,9488,9263,9162,8934,8643,8321,8314,8014,8071,8032,8110,7771,7820,7772,7523,7202,7233,7092,6813,6849,6528,6255,6291,6080,5915,5919,5839,5826,5789,5456,5120,4961,4919,4974,4873,4918,4897,4579,4282,4344,4414,4179,4160,4026,3940,3931,3792,3794,3784,3629,3623,3341,3173,2892,2751,2843,2913,2934,2853,2912,2687,2549,2291,1986,1960,1936,1667,1472,1522,1580,1353,1191,1048,1136,1087,865,931,638,510,344,90,140,224,198,254,0,0,0,0,0,0,0,0,0,0,0,0
10000,9976,9812,9765,9833,9894,9806,9879,9788,9701,9394,9309,9095,8910,8808,8862,8658,8510,8476,8181,7868,7804,7566,7342,7013,6729,6576,6430,6368,6058,6100,6132,5984,5726,5682,5463,5236,5222,5129,5141,4962,5045,4730,4412,4442,4108,4124,4085,4179,3860,3887,3665,3469,3449,3149,3160,3129,2892,2940,2896,2761,2607,2338,2102,1836,1664,1366,1303,1313,1034,985,922,799,751,717,497,559,398,164,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9931,9787,9468,9191,9123,8986,8696,8675,8668,8543,8533,8479,8460,8327,8291,8163,8128,7998,7698,7501,7268,7169,6976,6703,6766,6588,6547,6403,6370,6344,6095,5783,5649,5513,5365,5198,5181,4873,4536,4229,4075,4008,3961,3785,3788,3583,3421,3246,3158,2996,2977,2716,2776,2439,2328,2191,1952,2042,1835,1609,1282,1008,791,678,642,302,185,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,10034,9947,9635,9386,9145,8848,8906,8649,8467,8339,8147,7961,7903,7665,7470,7266,6995,6909,6973,6641,6610,6392,6376,6345,6256,6051,5756,5813,5493,5299,5169,5053,4734,4549,4344,4427,4388,4179,4098,4054,3932,3813,3853,3628,3646,3329,3251,3011,2791,2642,2679,2398,2110,1929,1696,1762,1510,1487,1512,1540,1252,944,699,374,425,454,197,152,201,143,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9845,9814,9517,9486,9514,9308,9217,9140,9026,8708,8535,8599,8368,8197,7900,7591,7254,7064,6797,6810,6537,6271,6102,6167,6244,5966,5682,5461,5397,5329,5301,5300,5049,4972,4727,4592,4637,4366,4315,4293,4090,3862,3645,3490,3171,2865,2859,2571,2297,2384,2070,1789,1507,1459,1464,1215,1250,1115,800,499,302,378,229,219,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,9799,9885,9862,9863,9920,9761,9835,9507,9206,9060,8768,8545,8245,8204,7925,7593,7653,7730,7737,7776,7445,7197,7247,6928,6946,6871,6762,6788,6586,6395,6484,6258,6168,5892,5829,5833,5925,5728,5754,5514,5407,5351,5300,5021,4869,4750,4742,4522,4280,4189,4257,4159,4011,3793,3768,3516,3562,3567,3284,3329,3108,2787,2565,2463,2269,2034,1855,1895,1947,1892,1789,1715,1789,1710,1571,1667,1492,1498,1252,1193,1095,757,736,835,850,616,387,341,305,298,0,0,0,0,0,0,0,0,0,0
